taibnet_code,kingdom,phylum,phylum_tw,class,class_tw,order,order_tw,family,family_tw,sciname,spname_tw
313197,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Diphyidae,雙生水母科,Sulculeolaria turgida ,膨大無稜水母 
382821,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Platycephalidae,牛尾魚科,Sunagocia arenicola ,沙地蘇納牛尾魚.. 
382824,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Platycephalidae,牛尾魚科,Sunagocia otaitensis ,乳瓣蘇納牛尾魚.. 
313939,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Veneridae,簾蛤科,Sunettina langfordi , 
313940,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Veneridae,簾蛤科,Sunettina solandri ,素蘭碟文蛤 
315401,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Planaxidae,芝麻螺科,Supplanaxis niger ,黑芝麻螺 
315402,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Planaxidae,芝麻螺科,Supplanaxis strigata ,擬橫線濱螺 
121560,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella angustata , 
121561,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella arabica ,阿拉伯雙菱藻 
121562,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella armoricana , 
121563,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella bengalensis , 
121564,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella biseriata , 
121565,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella biwaensis , 
121566,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella capronii , 
121567,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella echeneis , 
121568,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella elegans ,美麗雙菱藻 
121569,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella excellens , 
121570,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella eximia ,卓越雙菱藻 
121571,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella fastuosa ,華壯雙菱藻 
121572,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella fastuosa cuneata ,華壯雙菱藻 
121573,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella fastuosa spinlifera ,華壯雙菱藻 
121575,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella fluminensis ,流水雙菱藻 
121576,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella gemma ,芽形雙菱藻 
121577,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella kurzii ,庫氏雙菱藻 
121578,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella linearis , 
121579,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella margaritacea , 
121580,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella orientalis ,東方雙菱藻 
121581,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella ovata ,卵形雙菱藻 
121582,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella ovulum , 
121583,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella pseudosplendida , 
121584,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella robusta , 
121585,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella robusta armata , 
121586,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella robusta splendida , 
121587,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella saxonica , 
121588,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella spp. , 
121589,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella striatula gautieri , 
121590,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella tenera , 
121591,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella tenera nervosa , 
121592,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella vermicularis , 
121593,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella voigtii ,澳氏雙菱藻 
121594,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Surirellales,雙菱藻目,Surirellaceae,雙菱藻科,Surirella wotzoli , 
421455,Fungi,Ascomycota,子囊菌門,Ascomycetes,子囊菌綱,"","","","",Swampomyces armeniacus , 
429757,Fungi,Ascomycota,子囊菌門,Ascomycetes,子囊菌綱,"","","","",Swampomyces triseptatus , 
381227,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Myctophiformes,燈籠魚目,Myctophidae,燈籠魚科,Symbolophorus evermanni ,埃氏標燈魚.. 
400827,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Sympagurus acinops ,錐眼同寄居蟹 
311538,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Sympagurus affinis ,親近同寄居蟹.. 
311366,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Sympagurus brevipes ,短足同寄居蟹 
311539,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Sympagurus burkenroadi ,布氏同寄居蟹 
311540,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Sympagurus chani ,陳氏同寄居蟹 
311367,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Sympagurus planimanus ,平螯同寄居蟹 
311541,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Sympagurus trispinosus ,三刺同寄居蟹 
382143,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Lutjanidae,笛鯛科,Symphorus nematophorus ,曳絲笛鯛.. 
395403,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Cynoglossidae,舌鰨科,Symphurus bathyspilus ,深淵無線鰨.. 
395404,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Cynoglossidae,舌鰨科,Symphurus hondoensis ,本州無線鰨.. 
395576,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Cynoglossidae,舌鰨科,Symphurus leucochilus ,白邊無線鰨 
395419,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Cynoglossidae,舌鰨科,Symphurus megasomus ,巨體無線鰨.. 
395429,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Cynoglossidae,舌鰨科,Symphurus multimaculatus ,多斑無線鰨.. 
382743,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Cynoglossidae,舌鰨科,Symphurus orientalis ,東方無線鰨.. 
382744,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Cynoglossidae,舌鰨科,Symphurus strictus ,多線無線鰨.. 
313068,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Lobophylliidae,瓣葉珊瑚科,Symphyllia agaricia ,蓮合葉珊瑚 
313069,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Lobophylliidae,瓣葉珊瑚科,Symphyllia radians ,輻紋合葉珊瑚 
313070,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Lobophylliidae,瓣葉珊瑚科,Symphyllia recta ,直紋合葉珊瑚 
313071,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Lobophylliidae,瓣葉珊瑚科,Symphyllia valenciennesii ,華倫合葉珊瑚 
381302,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Symphysanodontidae,癒齒鯛科,Symphysanodon katayamai ,片山氏癒齒鯛.. 
383552,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Symphysanodontidae,癒齒鯛科,Symphysanodon typus ,癒齒鯛.. 
395435,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Acropomatidae,發光鯛科,Synagrops analis ,多棘尖牙鱸.. 
381303,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Acropomatidae,發光鯛科,Synagrops japonicus ,日本尖牙鱸.. 
381304,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Acropomatidae,發光鯛科,Synagrops philippinensis ,菲律賓尖牙鱸.. 
395327,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Acropomatidae,發光鯛科,Synagrops serratospinosus ,鋸棘尖牙鱸.. 
395434,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Acropomatidae,發光鯛科,Synagrops spinosus ,棘尖牙鱸.. 
310805,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Alpheidae,槍蝦科,Synalpheus charon ,冪河合鼓蝦 
310806,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Alpheidae,槍蝦科,Synalpheus stimpsoni , 
382895,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Scorpaenidae,鮋科,Synanceia verrucosa ,玫瑰毒鮋.. 
380818,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Synaphobranchidae,合鰓鰻科,Synaphobranchus affinis ,合鰓鰻.. 
383553,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Synaphobranchidae,合鰓鰻科,Synaphobranchus brevidorsalis ,短背鰭合鰓鰻.. 
383554,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Synaphobranchidae,合鰓鰻科,Synaphobranchus kaupii ,高氏合鰓鰻.. 
430200,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Tanaidacea,原足目,Metapseudidae,"",Synapseudes hansmuelleri , 
313325,Animalia,Echinodermata,棘皮動物門,Holothuroidea,海參綱,Apodida,無足目,Synaptidae,錨參科,Synapta maculata ,斑錨參 
314401,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Stomatellidae,廣口螺科,Synaptocochlea concinna ,紅紋廣口螺 
382782,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Soleidae,鰨科,Synaptura marginata ,黑緣箬鰨.. 
381497,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus altivelis ,紅連鰭䲗.. 
381490,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus corallinus ,珊瑚連鰭䲗.. 
381498,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus delandi ,戴氏連鰭䲗.. 
381499,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus grinnelli ,格氏連鰭䲗.. 
381500,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus laddi ,萊氏連鰭䲗.. 
381501,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus lateralis ,側斑連鰭䲗.. 
381489,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus masudai ,益田氏連鰭䲗 
381502,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus ocellatus ,眼斑連鰭䲗.. 
381503,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus picturatus ,變色連鰭䲗.. 
381504,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Callionymidae,鼠䲗科,Synchiropus splendidus ,花斑連鰭䲗.. 
316819,Animalia,Platyhelminthes,扁形動物門,Trematoda,吸蟲綱,Opisthorchiida,後睪目,Syncoeliidae,連腸科,Syncoelium cypseluri ,連腸吸蟲 
124529,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Zoomastigophora,動物性鞭毛蟲綱,Choanoflagellida,鞭毛蟲目,Acanthoecidae,領鞭毛科,Syndetophyllum pulchellum , 
120550,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra acus , 
120551,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra affinis , 
120552,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra binalis , 
120553,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra capitata , 
120554,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra crystallina ,透明針杆藻 
120555,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra delicatissima , 
120556,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra delicatissima delicatissima , 
120557,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra dorsiventralis ,背腹針杆藻 
120558,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra fasciculata , 
120559,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra fasciculata truncata , 
120560,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra formosa ,華麗針杆藻 
120561,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra fulgens ,光輝針杆藻 
120562,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra gaillonii ,伽氏針杆藻 
120563,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra goulardi , 
120564,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra hennedyana ,亨尼針杆藻 
120565,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra laevigata ,平滑針杆藻 
120566,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra longiceps , 
120567,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra parasitica ,寄生針杆藻 
120568,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra radians , 
120569,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra robusta ,粗針杆藻 
120570,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra robusta sinica , 
120571,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra rumpen familaris , 
120572,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra rumpen meneghiniana , 
120573,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra rumpen rumpens , 
120574,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra socia socia , 
120575,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra spp. , 
120576,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra tabulata , 
120577,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra tabulata parva , 
120578,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra ulna , 
120579,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra ulna amphirhynchus , 
120580,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra ulna contracta , 
120581,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra ulna danica , 
120582,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra ulna impress , 
120583,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra ulna ramesi , 
120584,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra undulata ,波邊針杆藻 
120585,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Synedra undulata curvata , 
312758,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Siphonostomatoida,管口水蚤目,Caligidae,魚虱科,Synestius caliginus , 
381127,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Syngnathoides biaculeatus ,雙棘擬海龍.. 
381128,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Syngnathus schlegeli ,薛氏海龍.. 
403065,Animalia,Bryozoa,苔蘚動物門,Stenolaemata,窄唇綱,Cheilostomata,唇口目,Epistomiidae,端口苔蟲科,Synnotum aegyptiacum ,埃及偶苔蟲 
